"합계",관악구,신사동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",관악구,신림동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",관악구,조원동,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-
"합계",관악구,대학동,6,-,2,-,1,2,-,-,-,-,1,-,-,-,-
"합계",관악구,미성동,4,-,1,-,1,-,-,-,-,1,1,-,-,-,-
"합계",관악구,난곡동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",서초구,소계,190,-,35,11,32,36,2,32,8,16,10,4,3,1,-
"합계",서초구,서초1동,10,-,2,1,1,1,-,2,-,1,1,-,-,1,-
"합계",서초구,서초2동,28,-,4,2,4,4,-,4,3,3,1,2,1,-,-
"합계",서초구,서초3동,30,-,5,2,4,9,-,4,1,3,2,-,-,-,-
"합계",서초구,서초4동,16,-,5,-,4,2,-,3,-,1,-,1,-,-,-
"합계",서초구,잠원동,10,-,1,1,3,1,-,2,1,-,-,-,1,-,-
"합계",서초구,반포본동,5,-,1,1,1,1,-,1,-,-,-,-,-,-,-
"합계",서초구,반포1동,10,-,1,-,2,2,-,1,1,2,1,-,-,-,-
"합계",서초구,반포2동,5,-,-,-,-,1,-,2,-,1,-,-,1,-,-
"합계",서초구,반포3동,4,-,2,-,1,-,-,1,-,-,-,-,-,-,-
"합계",서초구,반포4동,16,-,4,2,3,3,1,3,-,-,-,-,-,-,-
"합계",서초구,방배본동,5,-,1,1,1,-,-,1,-,1,-,-,-,-,-
"합계",서초구,방배1동,4,-,-,-,1,2,-,1,-,-,-,-,-,-,-
"합계",서초구,방배2동,2,-,1,-,-,-,-,-,1,-,-,-,-,-,-
"합계",서초구,방배3동,4,-,1,-,1,-,-,1,-,1,-,-,-,-,-
"합계",서초구,방배4동,12,-,1,-,3,2,1,1,1,1,2,-,-,-,-
"합계",서초구,양재1동,12,-,4,-,2,2,-,2,-,1,-,1,-,-,-
"합계",서초구,양재2동,16,-,2,1,1,6,-,2,-,1,3,-,-,-,-
"합계",서초구,내곡동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강남구,소계,316,1,55,14,52,57,8,55,9,24,26,9,5,-,1
"합계",강남구,신사동,14,-,2,-,3,4,1,1,-,1,1,1,-,-,-
"합계",강남구,논현1동,15,-,2,-,2,2,-,3,-,3,2,1,-,-,-
"합계",강남구,논현2동,21,-,4,1,5,3,-,5,-,1,1,1,-,-,-
"합계",강남구,압구정동,27,-,5,3,4,5,-,5,1,2,1,-,1,-,-
"합계",강남구,청담동,20,-,4,-,4,2,1,4,1,2,2,-,-,-,-
"합계",강남구,삼성1동,30,-,4,2,3,5,-,10,1,2,2,-,1,-,-
"합계",강남구,삼성2동,15,-,4,-,1,4,-,1,2,1,1,1,-,-,-
"합계",강남구,대치1동,13,-,1,1,1,1,1,2,1,1,2,-,2,-,-
"합계",강남구,대치2동,22,-,3,-,4,5,4,4,1,-,1,-,-,-,-
"합계",강남구,대치4동,15,-,3,-,1,4,-,2,-,2,1,1,-,-,1
"합계",강남구,역삼1동,56,-,7,4,13,11,-,7,1,4,5,4,-,-,-
"합계",강남구,역삼2동,13,1,3,1,1,2,-,1,1,2,1,-,-,-,-
"합계",강남구,도곡1동,10,-,3,-,1,2,-,1,-,1,2,-,-,-,-
"합계",강남구,도곡2동,22,-,5,2,4,3,1,4,-,2,-,-,1,-,-
"합계",강남구,개포1동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",강남구,개포2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",강남구,개포4동,4,-,1,-,1,-,-,1,-,-,1,-,-,-,-
"합계",강남구,세곡동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",강남구,일원본동,5,-,1,-,1,2,-,1,-,-,-,-,-,-,-
"합계",강남구,일원1동,2,-,-,-,-,-,-,1,-,-,1,-,-,-,-
"합계",강남구,일원2동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",강남구,수서동,4,-,1,-,1,-,-,1,-,-,1,-,-,-,-
"합계",송파구,소계,144,-,29,9,25,24,1,27,3,7,12,6,1,-,-
"합계",송파구,풍납2동,5,-,1,-,-,1,-,3,-,-,-,-,-,-,-
"합계",송파구,거여2동,3,-,1,-,-,-,-,1,-,-,1,-,-,-,-
"합계",송파구,마천1동,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"합계",송파구,마천2동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",송파구,방이1동,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-
"합계",송파구,방이2동,5,-,1,-,1,1,-,1,-,1,-,-,-,-,-
"합계",송파구,오륜동,6,-,1,-,1,1,-,2,-,-,-,1,-,-,-
"합계",송파구,오금동,6,-,-,-,1,1,-,2,-,1,-,1,-,-,-
"합계",송파구,송파1동,7,-,1,1,2,-,-,1,-,1,1,-,-,-,-
"합계",송파구,송파2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",송파구,석촌동,8,-,3,-,-,2,-,2,-,-,-,1,-,-,-
"합계",송파구,삼전동,4,-,-,-,3,-,-,-,-,1,-,-,-,-,-
"합계",송파구,가락본동,9,-,1,1,1,2,-,1,-,1,2,-,-,-,-
"합계",송파구,가락1동,5,-,1,-,-,-,-,-,-,-,2,2,-,-,-
"합계",송파구,가락2동,6,-,2,-,1,1,-,1,-,-,1,-,-,-,-
"합계",송파구,문정1동,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-
"합계",송파구,문정2동,13,-,3,1,3,3,-,2,-,1,-,-,-,-,-
"합계",송파구,장지동,3,-,-,-,1,-,-,1,-,-,1,-,-,-,-
"합계",송파구,위례동,2,-,1,-,-,-,-,-,-,-,1,-,-,-,-
"합계",송파구,잠실본동,9,-,2,1,2,1,-,1,1,-,1,-,-,-,-
"합계",송파구,잠실2동,7,-,1,-,1,-,-,1,2,1,1,-,-,-,-
"합계",송파구,잠실3동,11,-,2,-,3,4,-,2,-,-,-,-,-,-,-
"합계",송파구,잠실4동,4,-,1,-,2,1,-,-,-,-,-,-,-,-,-
"합계",송파구,잠실6동,18,-,5,1,1,4,1,3,-,-,1,1,1,-,-
"합계",송파구,잠실7동,4,-,1,1,1,-,-,1,-,-,-,-,-,-,-
"합계",강동구,소계,62,-,13,4,12,9,-,10,1,7,4,2,-,-,-
"합계",강동구,강일동,6,-,1,-,1,1,-,1,-,2,-,-,-,-,-
"합계",강동구,상일동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강동구,명일1동,7,-,1,1,1,2,-,2,-,-,-,-,-,-,-
"합계",강동구,명일2동,6,-,1,1,1,1,-,1,-,-,1,-,-,-,-
"합계",강동구,암사1동,2,-,-,-,-,-,-,-,-,1,-,1,-,-,-
"합계",강동구,암사2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",강동구,암사3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",강동구,천호1동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",강동구,천호2동,4,-,-,-,1,1,-,1,-,-,1,-,-,-,-
"합계",강동구,천호3동,3,-,-,-,-,1,-,1,-,1,-,-,-,-,-
"합계",강동구,성내1동,5,-,1,-,1,-,-,1,-,1,1,-,-,-,-
"합계",강동구,성내2동,3,-,1,1,1,-,-,-,-,-,-,-,-,-,-
"합계",강동구,성내3동,5,-,1,-,1,1,-,1,-,1,-,-,-,-,-
"합계",강동구,길동,9,-,3,-,1,1,-,-,1,1,1,1,-,-,-
"합계",강동구,둔촌2동,6,-,2,1,2,-,-,1,-,-,-,-,-,-,-
